"endTime","cumulativeWords","song","eminem"
92454,301,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
94828,312,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
97153,323,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
99432,332,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
101757,342,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
103780,350,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
106101,359,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
108239,368,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
110795,378,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
113027,384,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
115490,393,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
117581,401,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
119279,411,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
121584,420,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
123768,425,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
126724,434,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
130856,441,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
132948,446,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
136039,455,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
140242,461,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
142614,471,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
144830,481,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
147246,491,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
149453,498,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
151665,506,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
154036,516,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
156337,527,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
158685,535,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
160892,545,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
163355,554,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
165516,563,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
167979,571,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
170396,583,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
172628,591,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
174744,600,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
177095,608,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
179160,613,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
182066,622,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
186197,629,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
188358,634,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
191589,643,"G.Eazy.feat..Tory.Lanez...Tyga.",FALSE
1650,9,"Jack.Harlow.",FALSE
3905,18,"Jack.Harlow.",FALSE
4740,27,"Jack.Harlow.",FALSE
6434,37,"Jack.Harlow.",FALSE
7874,39,"Jack.Harlow.",FALSE
9802,46,"Jack.Harlow.",FALSE
11963,55,"Jack.Harlow.",FALSE
13217,58,"Jack.Harlow.",FALSE
14634,67,"Jack.Harlow.",FALSE
16167,75,"Jack.Harlow.",FALSE
17978,81,"Jack.Harlow.",FALSE
19256,87,"Jack.Harlow.",FALSE
21207,98,"Jack.Harlow.",FALSE
23158,106,"Jack.Harlow.",FALSE
24482,116,"Jack.Harlow.",FALSE
26107,120,"Jack.Harlow.",FALSE
28708,128,"Jack.Harlow.",FALSE
30613,138,"Jack.Harlow.",FALSE
32934,148,"Jack.Harlow.",FALSE
36093,159,"Jack.Harlow.",FALSE
37695,165,"Jack.Harlow.",FALSE
39598,177,"Jack.Harlow.",FALSE
43035,188,"Jack.Harlow.",FALSE
44497,195,"Jack.Harlow.",FALSE
46284,205,"Jack.Harlow.",FALSE
49488,213,"Jack.Harlow.",FALSE
51229,215,"Jack.Harlow.",FALSE
52901,223,"Jack.Harlow.",FALSE
54271,232,"Jack.Harlow.",FALSE
55895,240,"Jack.Harlow.",FALSE
57730,247,"Jack.Harlow.",FALSE
59541,258,"Jack.Harlow.",FALSE
60702,263,"Jack.Harlow.",FALSE
62466,269,"Jack.Harlow.",FALSE
64045,275,"Jack.Harlow.",FALSE
65787,283,"Jack.Harlow.",FALSE
67482,289,"Jack.Harlow.",FALSE
69153,298,"Jack.Harlow.",FALSE
70732,305,"Jack.Harlow.",FALSE
72497,313,"Jack.Harlow.",FALSE
74215,319,"Jack.Harlow.",FALSE
75724,325,"Jack.Harlow.",FALSE
77303,333,"Jack.Harlow.",FALSE
79067,342,"Jack.Harlow.",FALSE
80809,346,"Jack.Harlow.",FALSE
82319,352,"Jack.Harlow.",FALSE
83991,359,"Jack.Harlow.",FALSE
85802,369,"Jack.Harlow.",FALSE
88472,376,"Jack.Harlow.",FALSE
90330,384,"Jack.Harlow.",FALSE
92234,389,"Jack.Harlow.",FALSE
93581,398,"Jack.Harlow.",FALSE
95415,402,"Jack.Harlow.",FALSE
98412,416,"Jack.Harlow.",FALSE
102547,430,"Jack.Harlow.",FALSE
104265,441,"Jack.Harlow.",FALSE
106192,452,"Jack.Harlow.",FALSE
108862,459,"Jack.Harlow.",FALSE
110790,467,"Jack.Harlow.",FALSE
112438,476,"Jack.Harlow.",FALSE
114736,485,"Jack.Harlow.",FALSE
115830,494,"Jack.Harlow.",FALSE
117409,497,"Jack.Harlow.",FALSE
119570,507,"Jack.Harlow.",FALSE
120800,509,"Jack.Harlow.",FALSE
122471,516,"Jack.Harlow.",FALSE
123959,525,"Jack.Harlow.",FALSE
125816,528,"Jack.Harlow.",FALSE
3852,2,"K.Camp.",FALSE
6383,7,"K.Camp.",FALSE
8495,9,"K.Camp.",FALSE
9958,12,"K.Camp.",FALSE
12976,13,"K.Camp.",FALSE
14186,15,"K.Camp.",FALSE
14723,16,"K.Camp.",FALSE
16582,18,"K.Camp.",FALSE
19298,29,"K.Camp.",FALSE
22572,37,"K.Camp.",FALSE
25474,46,"K.Camp.",FALSE
29491,56,"K.Camp.",FALSE
32370,68,"K.Camp.",FALSE
35434,78,"K.Camp.",FALSE
38870,88,"K.Camp.",FALSE
41911,96,"K.Camp.",FALSE
45394,108,"K.Camp.",FALSE
48435,119,"K.Camp.",FALSE
51639,128,"K.Camp.",FALSE
55236,137,"K.Camp.",FALSE
58068,142,"K.Camp.",FALSE
60924,148,"K.Camp.",FALSE
64268,159,"K.Camp.",FALSE
67797,170,"K.Camp.",FALSE
70837,181,"K.Camp.",FALSE
74552,189,"K.Camp.",FALSE
77013,198,"K.Camp.",FALSE
81053,208,"K.Camp.",FALSE
83978,220,"K.Camp.",FALSE
86903,230,"K.Camp.",FALSE
90200,240,"K.Camp.",FALSE
93497,248,"K.Camp.",FALSE
97514,256,"K.Camp.",FALSE
99885,268,"K.Camp.",FALSE
103229,279,"K.Camp.",FALSE
106665,288,"K.Camp.",FALSE
109707,298,"K.Camp.",FALSE
113027,310,"K.Camp.",FALSE
116463,322,"K.Camp.",FALSE
119485,330,"K.Camp.",FALSE
123199,342,"K.Camp.",FALSE
125775,352,"K.Camp.",FALSE
128561,361,"K.Camp.",FALSE
132578,371,"K.Camp.",FALSE
135479,383,"K.Camp.",FALSE
138938,393,"K.Camp.",FALSE
141887,403,"K.Camp.",FALSE
145114,411,"K.Camp.",FALSE
148109,415,"K.Camp.",FALSE
151197,419,"K.Camp.",FALSE
154749,423,"K.Camp.",FALSE
157930,427,"K.Camp.",FALSE
3595,5,"Lil.Baby...Gunna.",FALSE
9515,15,"Lil.Baby...Gunna.",FALSE
12719,24,"Lil.Baby...Gunna.",FALSE
14623,26,"Lil.Baby...Gunna.",FALSE
16619,31,"Lil.Baby...Gunna.",FALSE
17969,36,"Lil.Baby...Gunna.",FALSE
19872,42,"Lil.Baby...Gunna.",FALSE
21546,51,"Lil.Baby...Gunna.",FALSE
23681,60,"Lil.Baby...Gunna.",FALSE
25376,68,"Lil.Baby...Gunna.",FALSE
27211,74,"Lil.Baby...Gunna.",FALSE
29161,82,"Lil.Baby...Gunna.",FALSE
30972,90,"Lil.Baby...Gunna.",FALSE
33014,98,"Lil.Baby...Gunna.",FALSE
34825,105,"Lil.Baby...Gunna.",FALSE
36496,111,"Lil.Baby...Gunna.",FALSE
38191,119,"Lil.Baby...Gunna.",FALSE
39932,126,"Lil.Baby...Gunna.",FALSE
41882,134,"Lil.Baby...Gunna.",FALSE
43646,144,"Lil.Baby...Gunna.",FALSE
46802,151,"Lil.Baby...Gunna.",FALSE
47989,160,"Lil.Baby...Gunna.",FALSE
49548,169,"Lil.Baby...Gunna.",FALSE
51544,177,"Lil.Baby...Gunna.",FALSE
53146,188,"Lil.Baby...Gunna.",FALSE
55096,198,"Lil.Baby...Gunna.",FALSE
57092,208,"Lil.Baby...Gunna.",FALSE
58810,218,"Lil.Baby...Gunna.",FALSE
60435,226,"Lil.Baby...Gunna.",FALSE
62385,236,"Lil.Baby...Gunna.",FALSE
64125,245,"Lil.Baby...Gunna.",FALSE
66285,253,"Lil.Baby...Gunna.",FALSE
67817,259,"Lil.Baby...Gunna.",FALSE
69744,268,"Lil.Baby...Gunna.",FALSE
72716,281,"Lil.Baby...Gunna.",FALSE
73996,287,"Lil.Baby...Gunna.",FALSE
76251,290,"Lil.Baby...Gunna.",FALSE
77574,293,"Lil.Baby...Gunna.",FALSE
79455,303,"Lil.Baby...Gunna.",FALSE
80894,314,"Lil.Baby...Gunna.",FALSE
82611,324,"Lil.Baby...Gunna.",FALSE
84677,331,"Lil.Baby...Gunna.",FALSE
86510,342,"Lil.Baby...Gunna.",FALSE
88437,352,"Lil.Baby...Gunna.",FALSE
90062,361,"Lil.Baby...Gunna.",FALSE
92267,371,"Lil.Baby...Gunna.",FALSE
94054,381,"Lil.Baby...Gunna.",FALSE
96236,393,"Lil.Baby...Gunna.",FALSE
97701,405,"Lil.Baby...Gunna.",FALSE
99512,414,"Lil.Baby...Gunna.",FALSE
101369,422,"Lil.Baby...Gunna.",FALSE
103226,429,"Lil.Baby...Gunna.",FALSE
105107,441,"Lil.Baby...Gunna.",FALSE
106895,452,"Lil.Baby...Gunna.",FALSE
109008,463,"Lil.Baby...Gunna.",FALSE
110841,476,"Lil.Baby...Gunna.",FALSE
112794,486,"Lil.Baby...Gunna.",FALSE
114561,495,"Lil.Baby...Gunna.",FALSE
116351,506,"Lil.Baby...Gunna.",FALSE
118139,514,"Lil.Baby...Gunna.",FALSE
119578,520,"Lil.Baby...Gunna.",FALSE
121783,531,"Lil.Baby...Gunna.",FALSE
123477,542,"Lil.Baby...Gunna.",FALSE
125403,557,"Lil.Baby...Gunna.",FALSE
127051,567,"Lil.Baby...Gunna.",FALSE
129210,577,"Lil.Baby...Gunna.",FALSE
130629,585,"Lil.Baby...Gunna.",FALSE
132485,593,"Lil.Baby...Gunna.",FALSE
134596,600,"Lil.Baby...Gunna.",FALSE
136340,606,"Lil.Baby...Gunna.",FALSE
138036,613,"Lil.Baby...Gunna.",FALSE
139823,622,"Lil.Baby...Gunna.",FALSE
141773,632,"Lil.Baby...Gunna.",FALSE
143629,639,"Lil.Baby...Gunna.",FALSE
146392,642,"Lil.Baby...Gunna.",FALSE
147714,645,"Lil.Baby...Gunna.",FALSE
149524,655,"Lil.Baby...Gunna.",FALSE
151013,666,"Lil.Baby...Gunna.",FALSE
152916,676,"Lil.Baby...Gunna.",FALSE
154681,683,"Lil.Baby...Gunna.",FALSE
156677,694,"Lil.Baby...Gunna.",FALSE
158441,704,"Lil.Baby...Gunna.",FALSE
160228,713,"Lil.Baby...Gunna.",FALSE
162503,722,"Lil.Baby...Gunna.",FALSE
16981,1,"Lil.Mosey",FALSE
19210,5,"Lil.Mosey",FALSE
21792,17,"Lil.Mosey",FALSE
24209,27,"Lil.Mosey",FALSE
26717,38,"Lil.Mosey",FALSE
29039,46,"Lil.Mosey",FALSE
31616,55,"Lil.Mosey",FALSE
34034,66,"Lil.Mosey",FALSE
36472,77,"Lil.Mosey",FALSE
38957,90,"Lil.Mosey",FALSE
41395,103,"Lil.Mosey",FALSE
43554,111,"Lil.Mosey",FALSE
45969,121,"Lil.Mosey",FALSE
48384,129,"Lil.Mosey",FALSE
50961,138,"Lil.Mosey",FALSE
53376,149,"Lil.Mosey",FALSE
55721,159,"Lil.Mosey",FALSE
58136,169,"Lil.Mosey",FALSE
60647,177,"Lil.Mosey",FALSE
62992,187,"Lil.Mosey",FALSE
65480,198,"Lil.Mosey",FALSE
67894,206,"Lil.Mosey",FALSE
70402,216,"Lil.Mosey",FALSE
72704,223,"Lil.Mosey",FALSE
75142,231,"Lil.Mosey",FALSE
76469,237,"Lil.Mosey",FALSE
77560,240,"Lil.Mosey",FALSE
79882,252,"Lil.Mosey",FALSE
82297,262,"Lil.Mosey",FALSE
84712,273,"Lil.Mosey",FALSE
87150,281,"Lil.Mosey",FALSE
89634,290,"Lil.Mosey",FALSE
92142,301,"Lil.Mosey",FALSE
94650,312,"Lil.Mosey",FALSE
96972,325,"Lil.Mosey",FALSE
99483,331,"Lil.Mosey",FALSE
101898,338,"Lil.Mosey",FALSE
104084,349,"Lil.Mosey",FALSE
109593,359,"Lil.Mosey",FALSE
112101,369,"Lil.Mosey",FALSE
114446,377,"Lil.Mosey",FALSE
116443,384,"Lil.Mosey",FALSE
118858,396,"Lil.Mosey",FALSE
121017,406,"Lil.Mosey",FALSE
123432,417,"Lil.Mosey",FALSE
125847,425,"Lil.Mosey",FALSE
128587,434,"Lil.Mosey",FALSE
130862,445,"Lil.Mosey",FALSE
133091,456,"Lil.Mosey",FALSE
135762,469,"Lil.Mosey",FALSE
138107,482,"Lil.Mosey",FALSE
140525,490,"Lil.Mosey",FALSE
143033,500,"Lil.Mosey",FALSE
145517,508,"Lil.Mosey",FALSE
147842,517,"Lil.Mosey",FALSE
150419,528,"Lil.Mosey",FALSE
152765,538,"Lil.Mosey",FALSE
155180,548,"Lil.Mosey",FALSE
2784,1,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
6545,4,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
8840,8,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
15425,19,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
18258,28,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
21087,39,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
23920,51,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
26686,62,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
29797,74,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
32700,84,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
34951,93,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
37435,99,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
40451,105,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
43284,111,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
45954,117,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
47905,124,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
50808,134,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
53899,146,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
57057,160,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
59817,168,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
62743,179,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
65556,191,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
68554,202,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
72550,212,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
75314,221,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
78077,232,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
81052,244,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
83978,255,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
86718,267,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
89806,277,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
92129,286,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
94309,292,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
97235,298,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
100230,304,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
102988,310,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
105658,321,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
107705,334,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
110793,347,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
113720,357,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
115880,366,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
118875,380,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
121897,392,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
123131,400,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
124550,408,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
125900,416,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
129378,426,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
132423,435,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
135259,446,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
138185,458,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
140789,469,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
143877,481,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
146504,491,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
149333,500,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
151633,506,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
154373,512,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
157626,518,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
160227,524,"NLE.Choppa.feat..Roddy.Ricch.",FALSE
975,3,"Pop.Smoke.",FALSE
4833,10,"Pop.Smoke.",FALSE
11169,17,"Pop.Smoke.",FALSE
13052,26,"Pop.Smoke.",FALSE
21382,38,"Pop.Smoke.",FALSE
22970,47,"Pop.Smoke.",FALSE
23397,49,"Pop.Smoke.",FALSE
26369,55,"Pop.Smoke.",FALSE
27905,62,"Pop.Smoke.",FALSE
29440,69,"Pop.Smoke.",FALSE
31089,76,"Pop.Smoke.",FALSE
32761,83,"Pop.Smoke.",FALSE
34688,91,"Pop.Smoke.",FALSE
36267,98,"Pop.Smoke.",FALSE
38032,106,"Pop.Smoke.",FALSE
39680,114,"Pop.Smoke.",FALSE
41561,118,"Pop.Smoke.",FALSE
44838,123,"Pop.Smoke.",FALSE
46510,126,"Pop.Smoke.",FALSE
48089,132,"Pop.Smoke.",FALSE
51595,137,"Pop.Smoke.",FALSE
53337,143,"Pop.Smoke.",FALSE
55078,147,"Pop.Smoke.",FALSE
58352,152,"Pop.Smoke.",FALSE
60163,155,"Pop.Smoke.",FALSE
61742,161,"Pop.Smoke.",FALSE
65132,166,"Pop.Smoke.",FALSE
67132,172,"Pop.Smoke.",FALSE
68874,181,"Pop.Smoke.",FALSE
70479,190,"Pop.Smoke.",FALSE
72177,197,"Pop.Smoke.",FALSE
73898,207,"Pop.Smoke.",FALSE
75410,213,"Pop.Smoke.",FALSE
77038,221,"Pop.Smoke.",FALSE
78037,226,"Pop.Smoke.",FALSE
80246,235,"Pop.Smoke.",FALSE
82501,241,"Pop.Smoke.",FALSE
83973,250,"Pop.Smoke.",FALSE
85575,256,"Pop.Smoke.",FALSE
87317,262,"Pop.Smoke.",FALSE
88713,268,"Pop.Smoke.",FALSE
90547,277,"Pop.Smoke.",FALSE
92196,283,"Pop.Smoke.",FALSE
93775,292,"Pop.Smoke.",FALSE
95984,303,"Pop.Smoke.",FALSE
97450,309,"Pop.Smoke.",FALSE
99148,317,"Pop.Smoke.",FALSE
100823,324,"Pop.Smoke.",FALSE
102077,330,"Pop.Smoke.",FALSE
103749,338,"Pop.Smoke.",FALSE
105420,345,"Pop.Smoke.",FALSE
107069,352,"Pop.Smoke.",FALSE
108860,359,"Pop.Smoke.",FALSE
110716,366,"Pop.Smoke.",FALSE
112295,373,"Pop.Smoke.",FALSE
114037,380,"Pop.Smoke.",FALSE
115802,388,"Pop.Smoke.",FALSE
117450,395,"Pop.Smoke.",FALSE
119171,403,"Pop.Smoke.",FALSE
120727,411,"Pop.Smoke.",FALSE
122379,415,"Pop.Smoke.",FALSE
125792,420,"Pop.Smoke.",FALSE
127626,423,"Pop.Smoke.",FALSE
129205,429,"Pop.Smoke.",FALSE
132781,434,"Pop.Smoke.",FALSE
134871,440,"Pop.Smoke.",FALSE
136055,444,"Pop.Smoke.",FALSE
139376,449,"Pop.Smoke.",FALSE
141280,452,"Pop.Smoke.",FALSE
142885,458,"Pop.Smoke.",FALSE
146295,463,"Pop.Smoke.",FALSE
148455,469,"Pop.Smoke.",FALSE
2903,6,"Powfu_feat._beabadoobee.",FALSE
5294,10,"Powfu_feat._beabadoobee.",FALSE
8335,19,"Powfu_feat._beabadoobee.",FALSE
11447,28,"Powfu_feat._beabadoobee.",FALSE
12418,29,"Powfu_feat._beabadoobee.",FALSE
14044,34,"Powfu_feat._beabadoobee.",FALSE
15854,39,"Powfu_feat._beabadoobee.",FALSE
19105,51,"Powfu_feat._beabadoobee.",FALSE
20798,58,"Powfu_feat._beabadoobee.",FALSE
22748,63,"Powfu_feat._beabadoobee.",FALSE
23978,69,"Powfu_feat._beabadoobee.",FALSE
26046,76,"Powfu_feat._beabadoobee.",FALSE
27321,81,"Powfu_feat._beabadoobee.",FALSE
29038,87,"Powfu_feat._beabadoobee.",FALSE
30780,92,"Powfu_feat._beabadoobee.",FALSE
32544,97,"Powfu_feat._beabadoobee.",FALSE
35746,108,"Powfu_feat._beabadoobee.",FALSE
37857,113,"Powfu_feat._beabadoobee.",FALSE
39555,119,"Powfu_feat._beabadoobee.",FALSE
40850,125,"Powfu_feat._beabadoobee.",FALSE
42591,133,"Powfu_feat._beabadoobee.",FALSE
44192,139,"Powfu_feat._beabadoobee.",FALSE
46003,145,"Powfu_feat._beabadoobee.",FALSE
47203,150,"Powfu_feat._beabadoobee.",FALSE
49523,156,"Powfu_feat._beabadoobee.",FALSE
50754,160,"Powfu_feat._beabadoobee.",FALSE
52891,166,"Powfu_feat._beabadoobee.",FALSE
56395,172,"Powfu_feat._beabadoobee.",FALSE
58624,176,"Powfu_feat._beabadoobee.",FALSE
61597,185,"Powfu_feat._beabadoobee.",FALSE
65796,196,"Powfu_feat._beabadoobee.",FALSE
69653,204,"Powfu_feat._beabadoobee.",FALSE
71765,208,"Powfu_feat._beabadoobee.",FALSE
74806,217,"Powfu_feat._beabadoobee.",FALSE
78753,228,"Powfu_feat._beabadoobee.",FALSE
81445,235,"Powfu_feat._beabadoobee.",FALSE
82400,241,"Powfu_feat._beabadoobee.",FALSE
84164,247,"Powfu_feat._beabadoobee.",FALSE
85836,254,"Powfu_feat._beabadoobee.",FALSE
87668,257,"Powfu_feat._beabadoobee.",FALSE
89108,262,"Powfu_feat._beabadoobee.",FALSE
90872,268,"Powfu_feat._beabadoobee.",FALSE
92938,274,"Powfu_feat._beabadoobee.",FALSE
94121,278,"Powfu_feat._beabadoobee.",FALSE
96163,282,"Powfu_feat._beabadoobee.",FALSE
99089,291,"Powfu_feat._beabadoobee.",FALSE
100944,295,"Powfu_feat._beabadoobee.",FALSE
102546,300,"Powfu_feat._beabadoobee.",FALSE
104078,304,"Powfu_feat._beabadoobee.",FALSE
106214,311,"Powfu_feat._beabadoobee.",FALSE
109509,317,"Powfu_feat._beabadoobee.",FALSE
111738,321,"Powfu_feat._beabadoobee.",FALSE
114895,330,"Powfu_feat._beabadoobee.",FALSE
118865,339,"Powfu_feat._beabadoobee.",FALSE
123185,347,"Powfu_feat._beabadoobee.",FALSE
124973,351,"Powfu_feat._beabadoobee.",FALSE
128480,360,"Powfu_feat._beabadoobee.",FALSE
132079,369,"Powfu_feat._beabadoobee.",FALSE
136166,375,"Powfu_feat._beabadoobee.",FALSE
139115,379,"Powfu_feat._beabadoobee.",FALSE
141697,388,"Powfu_feat._beabadoobee.",FALSE
145204,397,"Powfu_feat._beabadoobee.",FALSE
149663,405,"Powfu_feat._beabadoobee.",FALSE
152519,409,"Powfu_feat._beabadoobee.",FALSE
155148,418,"Powfu_feat._beabadoobee.",FALSE
158748,427,"Powfu_feat._beabadoobee.",FALSE
163136,435,"Powfu_feat._beabadoobee.",FALSE
165202,439,"Powfu_feat._beabadoobee.",FALSE
168477,448,"Powfu_feat._beabadoobee.",FALSE
171984,457,"Powfu_feat._beabadoobee.",FALSE
15997,1,"Roddy.Ricch.",FALSE
17274,8,"Roddy.Ricch.",FALSE
18365,14,"Roddy.Ricch.",FALSE
19850,21,"Roddy.Ricch.",FALSE
21406,29,"Roddy.Ricch.",FALSE
23473,38,"Roddy.Ricch.",FALSE
27745,47,"Roddy.Ricch.",FALSE
31622,58,"Roddy.Ricch.",FALSE
36150,67,"Roddy.Ricch.",FALSE
40426,76,"Roddy.Ricch.",FALSE
44146,87,"Roddy.Ricch.",FALSE
48326,96,"Roddy.Ricch.",FALSE
49928,104,"Roddy.Ricch.",FALSE
52063,112,"Roddy.Ricch.",FALSE
54129,123,"Roddy.Ricch.",FALSE
56312,129,"Roddy.Ricch.",FALSE
58285,137,"Roddy.Ricch.",FALSE
60698,148,"Roddy.Ricch.",FALSE
62532,156,"Roddy.Ricch.",FALSE
64552,163,"Roddy.Ricch.",FALSE
67292,175,"Roddy.Ricch.",FALSE
69196,185,"Roddy.Ricch.",FALSE
71308,194,"Roddy.Ricch.",FALSE
73234,204,"Roddy.Ricch.",FALSE
77344,214,"Roddy.Ricch.",FALSE
79270,224,"Roddy.Ricch.",FALSE
81172,230,"Roddy.Ricch.",FALSE
82472,237,"Roddy.Ricch.",FALSE
84166,243,"Roddy.Ricch.",FALSE
85442,250,"Roddy.Ricch.",FALSE
87068,258,"Roddy.Ricch.",FALSE
88925,267,"Roddy.Ricch.",FALSE
93267,276,"Roddy.Ricch.",FALSE
97749,287,"Roddy.Ricch.",FALSE
101652,296,"Roddy.Ricch.",FALSE
105741,305,"Roddy.Ricch.",FALSE
110180,316,"Roddy.Ricch.",FALSE
114573,326,"Roddy.Ricch.",FALSE
116453,332,"Roddy.Ricch.",FALSE
118453,345,"Roddy.Ricch.",FALSE
120170,356,"Roddy.Ricch.",FALSE
122677,364,"Roddy.Ricch.",FALSE
124652,374,"Roddy.Ricch.",FALSE
126346,381,"Roddy.Ricch.",FALSE
128389,389,"Roddy.Ricch.",FALSE
130828,399,"Roddy.Ricch.",FALSE
132660,404,"Roddy.Ricch.",FALSE
134842,413,"Roddy.Ricch.",FALSE
136769,425,"Roddy.Ricch.",FALSE
138904,434,"Roddy.Ricch.",FALSE
142503,446,"Roddy.Ricch.",FALSE
147170,456,"Roddy.Ricch.",FALSE
148196,463,"Roddy.Ricch.",FALSE
149705,469,"Roddy.Ricch.",FALSE
151168,476,"Roddy.Ricch.",FALSE
152746,484,"Roddy.Ricch.",FALSE
154789,493,"Roddy.Ricch.",FALSE
158900,502,"Roddy.Ricch.",FALSE
163127,513,"Roddy.Ricch.",FALSE
167073,522,"Roddy.Ricch.",FALSE
170976,531,"Roddy.Ricch.",FALSE
175158,542,"Roddy.Ricch.",FALSE
179611,551,"Roddy.Ricch.",FALSE
18415,1,"Roddy.Ricch.feat..Mustard.",FALSE
19506,6,"Roddy.Ricch.feat..Mustard.",FALSE
21222,16,"Roddy.Ricch.feat..Mustard.",FALSE
23288,20,"Roddy.Ricch.feat..Mustard.",FALSE
25910,24,"Roddy.Ricch.feat..Mustard.",FALSE
