"endTime","cumulativeWords","song"
16981,1,"Lil.Mosey"
19210,5,"Lil.Mosey"
21792,17,"Lil.Mosey"
24209,27,"Lil.Mosey"
26717,38,"Lil.Mosey"
29039,46,"Lil.Mosey"
31616,55,"Lil.Mosey"
34034,66,"Lil.Mosey"
36472,77,"Lil.Mosey"
38957,90,"Lil.Mosey"
41395,103,"Lil.Mosey"
43554,111,"Lil.Mosey"
45969,121,"Lil.Mosey"
48384,129,"Lil.Mosey"
50961,138,"Lil.Mosey"
53376,149,"Lil.Mosey"
55721,159,"Lil.Mosey"
58136,169,"Lil.Mosey"
60647,177,"Lil.Mosey"
62992,187,"Lil.Mosey"
65480,198,"Lil.Mosey"
67894,206,"Lil.Mosey"
70402,216,"Lil.Mosey"
72704,223,"Lil.Mosey"
75142,231,"Lil.Mosey"
76469,237,"Lil.Mosey"
77560,240,"Lil.Mosey"
79882,252,"Lil.Mosey"
82297,262,"Lil.Mosey"
84712,273,"Lil.Mosey"
87150,281,"Lil.Mosey"
89634,290,"Lil.Mosey"
92142,301,"Lil.Mosey"
94650,312,"Lil.Mosey"
96972,325,"Lil.Mosey"
99483,331,"Lil.Mosey"
101898,338,"Lil.Mosey"
104084,349,"Lil.Mosey"
109593,359,"Lil.Mosey"
112101,369,"Lil.Mosey"
114446,377,"Lil.Mosey"
116443,384,"Lil.Mosey"
118858,396,"Lil.Mosey"
121017,406,"Lil.Mosey"
123432,417,"Lil.Mosey"
125847,425,"Lil.Mosey"
128587,434,"Lil.Mosey"
130862,445,"Lil.Mosey"
133091,456,"Lil.Mosey"
135762,469,"Lil.Mosey"
138107,482,"Lil.Mosey"
140525,490,"Lil.Mosey"
143033,500,"Lil.Mosey"
145517,508,"Lil.Mosey"
147842,517,"Lil.Mosey"
150419,528,"Lil.Mosey"
152765,538,"Lil.Mosey"
155180,548,"Lil.Mosey"
