"endTime","cumulativeWords","song"
4852,8,"Song1..Eminem.feat..Rihanna."
10844,18,"Song1..Eminem.feat..Rihanna."
15931,26,"Song1..Eminem.feat..Rihanna."
21668,36,"Song1..Eminem.feat..Rihanna."
24479,42,"Song1..Eminem.feat..Rihanna."
26686,50,"Song1..Eminem.feat..Rihanna."
28777,59,"Song1..Eminem.feat..Rihanna."
31588,69,"Song1..Eminem.feat..Rihanna."
34399,80,"Song1..Eminem.feat..Rihanna."
37234,92,"Song1..Eminem.feat..Rihanna."
39604,100,"Song1..Eminem.feat..Rihanna."
41951,114,"Song1..Eminem.feat..Rihanna."
44461,123,"Song1..Eminem.feat..Rihanna."
47295,130,"Song1..Eminem.feat..Rihanna."
48295,135,"Song1..Eminem.feat..Rihanna."
49922,141,"Song1..Eminem.feat..Rihanna."
51412,146,"Song1..Eminem.feat..Rihanna."
53619,154,"Song1..Eminem.feat..Rihanna."
56430,165,"Song1..Eminem.feat..Rihanna."
59124,176,"Song1..Eminem.feat..Rihanna."
61030,182,"Song1..Eminem.feat..Rihanna."
63400,191,"Song1..Eminem.feat..Rihanna."
65932,202,"Song1..Eminem.feat..Rihanna."
69396,216,"Song1..Eminem.feat..Rihanna."
74132,224,"Song1..Eminem.feat..Rihanna."
79984,234,"Song1..Eminem.feat..Rihanna."
85187,242,"Song1..Eminem.feat..Rihanna."
90250,252,"Song1..Eminem.feat..Rihanna."
95754,258,"Song1..Eminem.feat..Rihanna."
102513,264,"Song1..Eminem.feat..Rihanna."
104279,270,"Song1..Eminem.feat..Rihanna."
106532,280,"Song1..Eminem.feat..Rihanna."
108623,290,"Song1..Eminem.feat..Rihanna."
111295,302,"Song1..Eminem.feat..Rihanna."
113525,311,"Song1..Eminem.feat..Rihanna."
116196,323,"Song1..Eminem.feat..Rihanna."
117544,329,"Song1..Eminem.feat..Rihanna."
119635,338,"Song1..Eminem.feat..Rihanna."
122586,348,"Song1..Eminem.feat..Rihanna."
125148,362,"Song1..Eminem.feat..Rihanna."
127511,372,"Song1..Eminem.feat..Rihanna."
129602,382,"Song1..Eminem.feat..Rihanna."
132392,393,"Song1..Eminem.feat..Rihanna."
134460,400,"Song1..Eminem.feat..Rihanna."
137248,410,"Song1..Eminem.feat..Rihanna."
138779,415,"Song1..Eminem.feat..Rihanna."
139941,420,"Song1..Eminem.feat..Rihanna."
142334,429,"Song1..Eminem.feat..Rihanna."
143798,436,"Song1..Eminem.feat..Rihanna."
146125,447,"Song1..Eminem.feat..Rihanna."
150747,455,"Song1..Eminem.feat..Rihanna."
157320,465,"Song1..Eminem.feat..Rihanna."
162266,473,"Song1..Eminem.feat..Rihanna."
167469,483,"Song1..Eminem.feat..Rihanna."
172254,489,"Song1..Eminem.feat..Rihanna."
179894,495,"Song1..Eminem.feat..Rihanna."
182102,503,"Song1..Eminem.feat..Rihanna."
185378,515,"Song1..Eminem.feat..Rihanna."
188189,526,"Song1..Eminem.feat..Rihanna."
190814,540,"Song1..Eminem.feat..Rihanna."
193140,547,"Song1..Eminem.feat..Rihanna."
196996,560,"Song1..Eminem.feat..Rihanna."
199976,571,"Song1..Eminem.feat..Rihanna."
202950,584,"Song1..Eminem.feat..Rihanna."
205482,593,"Song1..Eminem.feat..Rihanna."
208176,603,"Song1..Eminem.feat..Rihanna."
210848,614,"Song1..Eminem.feat..Rihanna."
213799,626,"Song1..Eminem.feat..Rihanna."
215728,634,"Song1..Eminem.feat..Rihanna."
218539,642,"Song1..Eminem.feat..Rihanna."
221513,657,"Song1..Eminem.feat..Rihanna."
223744,665,"Song1..Eminem.feat..Rihanna."
226555,678,"Song1..Eminem.feat..Rihanna."
231340,686,"Song1..Eminem.feat..Rihanna."
236706,696,"Song1..Eminem.feat..Rihanna."
242139,704,"Song1..Eminem.feat..Rihanna."
247528,714,"Song1..Eminem.feat..Rihanna."
253357,720,"Song1..Eminem.feat..Rihanna."
256353,726,"Song1..Eminem.feat..Rihanna."
